TARGET_WINS,BATTING_2B,BATTING_3B,BATTING_HR,BATTING_BB,BATTING_SO,BASERUN_SB,PITCHING_H,PITCHING_HR,PITCHING_BB,PITCHING_SO,FIELDING_E,FIELDING_DP,BATTING_1B,BATTING_TB,WHGP,PITCHING_SO_BB,BATTING_BB_SO,BsR
91,201,39,140,520,978,22,1354,140,520,978,134,149,974,2053,11.56790123,1.880769231,0.531697342,641.4247392
88,162,33,108,508,904,50,1301,108,508,904,162,125,998,1853,11.16666667,1.779527559,0.561946903,563.217978
90,187,28,136,711,1054,71,1325,136,711,1054,169,155,974,1976,12.56790123,1.482419128,0.674573055,669.0007892
86,257,35,165,729,1005,83,1460,165,729,1005,170,153,1003,2282,13.51234568,1.378600823,0.725373134,809.5050108
90,224,36,140,654,1042,101,1348,140,654,1042,177,153,948,2064,12.35802469,1.593272171,0.627639155,685.175254
72,221,38,157,502,1008,129,1399,164,525,1054,161,126,923,2107,11.87654321,2.007619048,0.498015873,649.2006884
88,212,52,161,590,913,112,1452,161,590,913,163,138,1027,2251,12.60493827,1.547457627,0.646221249,750.4111559
72,228,38,93,548,869,107,1380,93,548,869,175,153,1021,1963,11.90123457,1.585766423,0.630609896,626.4414196
80,236,45,85,608,780,100,1430,86,612,785,146,165,1055,2002,12.60493827,1.282679739,0.779487179,668.1413968
74,211,37,85,518,778,88,1340,85,518,778,183,153,1007,1880,11.4691358,1.501930502,0.665809769,581.5019303
89,240,41,117,554,814,87,1331,117,554,814,146,118,933,2004,11.63580247,1.469314079,0.680589681,630.0523148
71,192,36,125,580,925,140,1328,125,580,925,161,138,975,1967,11.77777778,1.594827586,0.627027027,626.6419316
82,235,38,92,563,792,130,2004,134,822,1156,144,149,1008,1960,17.44444444,1.406326034,0.710858586,628.4352952
87,213,30,133,607,915,130,1393,133,607,915,173,125,1017,2065,12.34567901,1.507413509,0.663387978,681.6653136
79,206,30,142,619,990,140,1324,142,619,990,171,109,946,2016,11.99382716,1.599353796,0.625252525,653.6484604
62,217,31,115,488,962,99,1263,115,488,962,144,134,900,1887,10.80864198,1.971311475,0.507276507,559.754021
83,269,29,114,536,1087,148,1394,114,536,1087,143,149,982,2063,11.91358025,2.027985075,0.493100276,657.8939274
90,274,32,205,511,1094,126,1458,205,511,1094,129,183,947,2411,12.15432099,2.140900196,0.467093236,774.5467045
83,227,44,113,550,1023,121,1353,113,550,1023,129,145,969,2007,11.74691358,1.86,0.537634409,634.9042187
92,241,52,141,508,1071,87,1365,141,508,1071,113,135,931,2133,11.5617284,2.108267717,0.474323063,663.7021253
85,221,35,152,488,973,109,1459,152,488,973,107,148,1051,2206,12.01851852,1.993852459,0.501541624,704.532075
72,220,36,105,435,1067,112,1330,105,435,1067,111,174,969,1937,10.89506173,2.452873563,0.407685098,572.6640095
103,269,33,168,516,930,120,1534,168,516,930,101,169,1064,2373,12.65432099,1.802325581,0.55483871,785.9984463
77,224,45,173,513,1013,161,1912,244,723,1427,96,159,915,2190,16.2654321,1.973720609,0.506416584,682.291259
75,258,37,171,531,1193,155,1590,192,597,1342,119,160,947,2258,13.5,2.247906198,0.445096396,722.4531846
68,245,21,153,615,1189,113,1400,153,615,1189,134,165,981,2146,12.4382716,1.933333333,0.517241379,712.0040302
90,266,37,172,642,1120,121,1415,172,642,1120,120,157,940,2271,12.69753086,1.744548287,0.573214286,763.9294395
88,290,26,160,674,1034,101,1522,159,670,1028,100,156,1055,2353,13.5308642,1.534328358,0.651837524,834.3292645
86,307,18,188,696,1028,109,1507,188,696,1028,105,150,994,2414,13.59876543,1.477011494,0.677042802,853.8842587
97,304,44,226,709,1032,79,1535,226,709,1032,93,173,961,2605,13.85185185,1.455571227,0.687015504,926.3931816
90,304,40,235,625,1090,57,1493,235,625,1090,118,170,914,2582,13.07407407,1.744,0.573394495,875.5891653
96,302,35,199,620,967,74,1483,200,624,973,91,167,938,2443,13.00617284,1.559294872,0.641158221,826.0325775
101,283,29,181,597,986,53,1458,182,601,992,80,164,956,2333,12.70987654,1.650582363,0.605476673,777.3728343
91,314,33,183,705,874,43,1500,183,705,874,101,153,970,2429,13.61111111,1.239716312,0.806636156,859.6468244
75,299,26,128,431,901,71,1427,128,431,901,90,146,974,2162,11.4691358,2.090487239,0.478357381,662.5356972
76,299,52,164,497,897,58,1436,165,500,903,92,133,912,2322,11.95061728,1.806,0.554069119,732.4737202
67,207,70,28,540,710,121,1443,30,579,762,289,101,1040,1776,12.48148148,1.316062176,0.76056338,554.1120778
92,209,85,24,606,528,205,1487,25,637,555,218,117,1096,1865,13.11111111,0.871271586,1.147727273,620.8928557
54,182,32,12,321,618,218.5181473,1866,18,482,927,597,32.63225169,1018,1526,14.49382716,1.923236515,0.519417476,392.4850027
57,243,61,40,312,871,207,1765,53,414,1157,600,45.37485988,985,1814,13.45061728,2.79468599,0.358208955,493.1516568
114,191,82,25,338,408,358.2944598,2048,36,489,590,551,18.77034592,1118,1846,15.66049383,1.206543967,0.828431373,530.1795103
108,240,99,23,466,495,392,1854,27,543,577,576,72.0110815,1229,2098,14.7962963,1.062615101,0.941414141,699.7507969
114,313,94,47,530,408,697,2232,56,636,490,577,47.3238033,1406,2502,17.7037037,0.770440252,1.299019608,949.747406
110,179,56,43,492,625,562,1712,52,590,750,516,22.30109962,1149,1847,14.20987654,1.271186441,0.7872,582.0302103
108,253,77,70,592,572,403,1889,84,710,686,526,50.73415128,1174,2191,16.04320988,0.966197183,1.034965035,768.2510667
93,212,87,57,565,584,366,1856,68,673,696,562,55.04206651,1202,2115,15.61111111,1.034175334,0.967465753,729.2323843
101,201,61,69,744,524,337,1887,82,886,624,555,87.29007194,1253,2114,17.11728395,0.704288939,1.419847328,798.0533535
60,149,57,49,656,530,226,1385,53,708,572,489,127.8914325,1027,1692,12.91975309,0.807909605,1.237735849,547.5539523
48,192,109,47,475,345,254,2055,58,587,427,470,115.5931819,1314,2213,16.30864198,0.727427598,1.376811594,761.8696323
50,167,97,46,414,374,231,1804,57,516,466,430,139.7100516,1138,1947,14.32098765,0.903100775,1.106951872,594.17697
36,184,83,38,438,388,213,1953,47,542,480,464,102.6821611,1274,2043,15.40123457,0.885608856,1.128865979,668.2705064
42,161,59,14,414,434,112,1504,15,447,469,419,129.0212808,1159,1714,12.04320988,1.049217002,0.953917051,506.7101792
75,163,94,42,470,368,281,1901,49,544,426,383,84,1344,2120,15.09259259,0.783088235,1.277173913,723.5154443
88,216,109,45,363,625,220,1915,52,420,723,353,125,1285,2224,14.41358025,1.721428571,0.5808,722.2378888
68,140,45,12,330,530,191,1792,15,399,641,390,129,1285,1748,13.52469136,1.606516291,0.622641509,512.4364608
67,177,74,16,694,615,190,1365,17,735,651,272,115,1022,1662,12.96296296,0.885714286,1.128455285,549.8780449
82,216,94,28,644,707,190,1531,30,700,769,285,115,1070,1896,13.77160494,1.098571429,0.910891089,641.9916394
67,201,82,29,538,656,204,1531,31,570,695,288,120,1134,1898,12.9691358,1.219298246,0.820121951,618.0004924
55,164,78,16,487,619,185,1433,17,526,669,237,122,1069,1695,12.09259259,1.271863118,0.786752827,507.77398
86,215,69,35,471,654,216,1400,37,499,692,253,115,1003,1780,11.72222222,1.386773547,0.720183486,529.3045447
76,168,97,21,484,697,172,1454,22,512,738,249,115,1087,1798,12.13580247,1.44140625,0.694404591,550.2570448
64,164,78,26,355,689,193,1371,28,376,730,289,131,1027,1693,10.78395062,1.941489362,0.515239478,462.2908747
87,169,99,28,383,695,169,1444,30,408,741,236,163,1059,1806,11.43209877,1.816176471,0.551079137,517.5450442
64,193,61,21,359,494,175,1642,25,425,584,257,132,1114,1767,12.75925926,1.374117647,0.726720648,506.1760446
79,250,101,34,392,509,133,1759,36,412,535,269,143,1287,2226,13.40123457,1.298543689,0.770137525,739.208495
92,275,93,88,404,479,100,1833,93,428,507,232,138,1275,2456,13.95679012,1.184579439,0.8434238,834.1527922
89,295,93,113,470,447,77,1808,119,494,470,251,128,1218,2539,14.20987654,0.951417004,1.051454139,880.2682259
84,290,80,67,464,472,94,1774,71,491,500,244,149,1238,2326,13.98148148,1.018329939,0.983050847,797.7075983
68,284,92,70,402,440,90,1718,74,423,463,201,170,1187,2311,13.21604938,1.094562648,0.913636364,755.8568237
82,309,85,115,472,438,74,1785,122,500,464,216,165,1177,2510,14.10493827,0.928,1.077625571,860.3596317
97,280,84,89,512,541,116,1625,94,542,573,226,180,1082,2250,13.37654321,1.057195572,0.946395564,746.044695
100,307,74,119,598,461,86,1665,125,629,485,160,141,1083,2395,14.16049383,0.771065183,1.297180043,837.362543
83,330,90,107,522,485,77,1782,114,556,517,185,159,1145,2503,14.43209877,0.929856115,1.07628866,872.7081475
106,371,78,63,454,500,120,1720,66,478,526,168,178,1123,2351,13.56790123,1.10041841,0.908,788.0200673
76,323,54,80,442,541,97,1623,84,465,569,177,163,1086,2214,12.88888889,1.223655914,0.817005545,712.6211435
87,271,65,60,414,559,105,1666,64,438,592,169,126,1177,2154,12.98765432,1.351598174,0.740608229,693.3240098
101,311,79,110,415,566,73,1774,116,439,599,176,149,1175,2474,13.66049383,1.364464692,0.733215548,823.8721715
101,301,62,90,425,548,75,1713,95,447,576,171,140,1175,2323,13.33333333,1.288590604,0.775547445,766.4443224
92,349,63,93,465,607,73,1720,98,489,639,162,141,1130,2389,13.63580247,1.306748466,0.766062603,803.5770136
85,278,70,99,405,599,82,1707,104,426,630,173,134,1176,2338,13.16666667,1.478873239,0.676126878,762.1160063
76,309,79,98,442,528,59,1774,105,474,566,213,156,1168,2415,13.87654321,1.194092827,0.837121212,809.2376834
97,352,66,104,503,599,47,1795,110,533,634,187,148,1173,2491,14.37037037,1.189493433,0.839732888,869.9858075
89,282,65,126,507,646,103,1697,133,537,684,184,142,1130,2393,13.79012346,1.273743017,0.784829721,809.7489722
103,269,59,74,572,575,50,1661,78,606,609,181,155,1167,2178,13.99382716,1.004950495,0.994782609,755.190843
112,297,73,63,580,533,75,1609,66,610,561,178,144,1097,2162,13.69753086,0.919672131,1.088180113,741.2798387
110,272,76,74,450,461,42,1677,78,473,485,159,193,1172,2240,13.27160494,1.025369979,0.976138829,739.1794618
102,275,58,84,550,558,60,1538,87,571,579,128,173,1064,2124,13.01851852,1.014010508,0.985663082,704.1915298
94,247,68,121,644,538,29,1618,127,677,566,134,178,1102,2284,14.16666667,0.836041359,1.197026022,804.4475751
89,250,61,110,625,548,25,1545,116,657,576,124,145,1048,2171,13.59259259,0.876712329,1.140510949,741.2949
101,296,57,107,599,507,18,1675,113,630,533,149,157,1132,2323,14.22839506,0.846031746,1.181459566,818.1450718
83,270,53,108,642,640,24,1517,114,680,678,138,182,1002,2133,13.5617284,0.997058824,1.003125,724.7902175
85,242,60,100,599,518,32,1554,105,630,545,131,197,1075,2139,13.48148148,0.865079365,1.156370656,724.5239718
93,260,57,102,565,504,35,1534,107,594,530,148,167,1039,2138,13.13580247,0.892255892,1.121031746,707.366902
87,296,59,147,604,649,19,1632,155,635,683,145,169,1049,2406,13.99382716,1.075590551,0.930662558,832.3157517
76,300,61,125,612,616,66,1680,131,644,648,154,187,1111,2394,14.34567901,1.00621118,0.993506494,846.7162717
72,240,38,150,482,628,67,1521,158,507,661,154,160,1018,2212,12.51851852,1.303747535,0.767515924,700.6220719
80,246,52,130,529,654,43,1597,137,556,688,141,181,1090,2258,13.29012346,1.237410072,0.808868502,749.9661116
92,247,45,139,519,707,61,1657,146,546,744,138,177,1144,2329,13.59876543,1.362637363,0.734087694,785.5901712
76,227,41,117,561,670,46,1517,123,590,705,160,171,1057,2102,13.00617284,1.194915254,0.837313433,690.7462586
75,257,52,124,510,786,68,1584,130,536,827,154,166,1073,2239,13.08641975,1.542910448,0.648854962,733.9529379
90,224,50,145,527,833,50,1457,153,554,876,148,160,966,2144,12.41358025,1.581227437,0.632653061,678.6346752
84,248,54,108,520,784,48,1589,114,547,825,175,174,1101,2191,13.18518519,1.508226691,0.663265306,723.7787322
84,221,31,137,515,846,86,1528,137,515,846,132,170,1139,2222,12.61111111,1.642718447,0.608747045,737.0077624
93,231,66,128,458,915,77,1540,128,458,915,147,136,1115,2287,12.33333333,1.997816594,0.500546448,740.5892392
93,240,53,109,427,925,73,1531,109,427,925,172,147,1129,2204,12.08641975,2.166276347,0.461621622,701.7538968
80,235,46,110,480,887,101,1433,111,483,893,131,153,1033,2081,11.82716049,1.848861284,0.541149944,652.9067856
83,196,61,108,345,977,144,1377,108,345,977,145,166,1012,2019,10.62962963,2.831884058,0.353121801,579.8749197
102,226,40,116,446,925,103,1480,117,449,931,141,128,1089,2125,11.90740741,2.073496659,0.482162162,667.9087202
97,227,48,73,378,897,110,1383,73,378,897,140,135,1035,1925,10.87037037,2.373015873,0.421404682,561.4869903
87,228,44,90,503,876,87,1403,90,503,876,138,144,1041,1989,11.7654321,1.741550696,0.574200913,625.9354674
76,218,51,113,569,961,117,1497,113,569,961,150,159,1115,2156,12.75308642,1.688927944,0.592091571,725.4374469
90,225,54,95,543,757,124,1542,95,543,757,142,155,1168,2160,12.87037037,1.394106814,0.717305152,730.7565311
78,222,44,73,454,824,108,1491,76,471,856,145,152,1097,1965,12.11111111,1.817409766,0.550970874,610.6099615
81,240,35,75,531,796,100,1418,75,531,796,158,149,1068,1953,12.0308642,1.49905838,0.667085427,626.815353
87,217,46,84,534,757,173,1510,85,537,762,148,193,1154,2062,12.63580247,1.418994413,0.705416116,684.5774807
82,239,46,81,444,649,116,1527,81,444,649,171,140,1161,2101,12.16666667,1.461711712,0.68412943,674.1130811
72,243,57,63,512,860,123,1432,63,512,860,174,163,1069,1978,12,1.6796875,0.595348837,631.9223977
83,252,56,96,489,823,134,1490,96,489,823,139,174,1086,2142,12.21604938,1.683026585,0.594167679,691.8494383
69,263,44,79,420,713,97,1351,79,420,713,136,155,965,1939,10.93209877,1.697619048,0.589060309,571.1460089
86,279,63,100,460,838,116,1594,100,460,838,132,166,1152,2299,12.67901235,1.82173913,0.548926014,760.9978485
94,251,71,79,602,786,140,2362,125,956,1248,130,172,1086,2117,20.48148148,1.305439331,0.765903308,721.4659113
92,239,52,67,569,805,200,1439,67,569,805,124,169,1081,1983,12.39506173,1.414762742,0.706832298,653.9484803
79,262,63,83,543,879,207,1496,83,543,879,152,173,1088,2133,12.58641975,1.61878453,0.61774744,708.9353715
84,225,44,75,516,924,220,1369,75,516,924,118,184,1025,1907,11.63580247,1.790697674,0.558441558,595.5702329
101,245,59,87,586,853,314,1446,87,586,853,108,166,1055,2070,12.54320988,1.455631399,0.686987104,689.4761772
79,217,48,58,572,911,264,1286,58,576,917,124,179,955,1765,11.49382716,1.592013889,0.627881449,546.3035247
95,252,49,94,644,933,248,1449,94,644,933,116,172,1054,2081,12.91975309,1.448757764,0.690246517,713.1374807
76,207,33,71,484,827,234,1373,71,484,827,121,131,1062,1859,11.46296296,1.708677686,0.585247884,571.585327
86,263,47,73,507,848,155,1418,73,507,848,111,134,1035,1994,11.88271605,1.672583826,0.597877358,631.9080979
70,255,41,73,517,844,221,1398,73,517,844,129,114,1029,1954,11.82098765,1.632495164,0.612559242,617.5735072
84,239,53,68,532,857,202,1366,68,532,857,105,133,1006,1915,11.71604938,1.610902256,0.620770128,601.9749873
83,262,44,94,495,996,208,1464,94,495,996,91,146,1064,2096,12.09259259,2.012121212,0.496987952,672.4443583
87,262,34,118,588,882,153,1508,118,588,882,159,157,1094,2192,12.9382716,1.5,0.666666667,746.5015722
75,303,38,153,617,975,108,2072,217,877,1386,114,169,964,2296,18.2037037,1.580387685,0.632820513,774.7744033
70,270,27,121,494,1042,89,1517,137,560,1180,128,177,921,2026,12.82098765,2.107142857,0.474088292,620.1108312
88,281,31,142,495,1089,149,1468,142,495,1089,125,139,1014,2237,12.11728395,2.2,0.454545455,717.9815827
73,269,39,144,543,1191,164,1409,144,543,1191,123,156,957,2188,12.04938272,2.193370166,0.455919395,703.1630769
83,292,30,223,676,1179,133,1444,223,676,1179,142,160,899,2465,13.08641975,1.74408284,0.57336726,843.9598663
75,276,27,195,617,1209,135,1479,196,621,1217,133,162,972,2385,12.96296296,1.959742351,0.510339123,806.4331155
95,259,25,235,675,1253,87,1481,235,675,1253,111,148,962,2495,13.30864198,1.856296296,0.538707103,864.1069153
93,274,32,199,529,1089,91,1469,199,529,1089,110,156,964,2404,12.33333333,2.058601134,0.485766758,781.5841436
97,285,26,175,542,927,86,1475,175,542,927,103,168,989,2337,12.45061728,1.710332103,0.584681769,767.0623401
85,342,32,196,580,952,82,1580,196,580,952,77,138,1010,2574,13.33333333,1.64137931,0.609243697,884.023505
105,319,24,214,548,1085,111,1544,214,548,1085,97,154,987,2553,12.91358025,1.979927007,0.505069124,854.915788
100,287,26,170,534,947,83,1494,170,534,947,100,196,1011,2343,12.51851852,1.77340824,0.563885956,771.4454957
84,294,27,185,534,928,59,1502,186,537,934,99,171,987,2396,12.58641975,1.739292365,0.575431034,787.3718599
70,193,75,18,583,615,372,1884,23,744,784,499,81.74027492,1191,1874,16.22222222,1.053763441,0.94796748,632.818287
63,267,43,111,473,1107,120,1450,111,473,1107,94,178,1029,2136,11.87037037,2.34038055,0.427280939,674.0706819
69,272,29,145,544,1042,73,1531,145,544,1042,135,198,1085,2296,12.80864198,1.915441176,0.522072937,770.9376324
69,255,22,163,562,1028,91,1432,164,565,1034,119,172,983,2211,12.32716049,1.830088496,0.546692607,721.1316027
62,311,21,121,456,1116,115,1426,121,456,1116,139,144,973,2142,11.61728395,2.447368421,0.408602151,664.2221309
55,299,35,134,459,1122,103,1436,135,462,1129,127,169,959,2198,11.71604938,2.443722944,0.409090909,682.4871814
63,298,38,137,420,1030,142,1501,137,420,1030,103,158,1028,2286,11.85802469,2.452380952,0.40776699,715.887262
70,280,46,146,472,950,133,1434,147,475,956,120,140,953,2235,11.78395062,2.012631579,0.496842105,697.6769056
67,289,40,157,412,990,151,1519,157,412,990,124,139,1033,2359,11.91975309,2.402912621,0.416161616,740.4951753
61,267,33,190,441,1106,134,1395,190,441,1106,116,156,905,2298,11.33333333,2.507936508,0.398734177,700.5930028
61,218,44,120,561,923,82,1323,121,564,929,157,172,933,1981,11.64814815,1.647163121,0.60780065,621.6636961
60,207,38,133,469,794,100,1388,134,472,799,140,161,1001,2061,11.48148148,1.69279661,0.590680101,633.5337008
56,190,35,138,497,963,68,1237,138,497,963,182,165,874,1911,10.7037037,1.937625755,0.516095535,566.2320636
62,199,28,125,514,1124,47,1246,125,514,1124,127,145,894,1876,10.86419753,2.186770428,0.457295374,561.5471664
70,179,33,136,570,1125,30,1227,136,570,1125,143,148,879,1880,11.09259259,1.973684211,0.506666667,575.9021134
72,188,41,128,458,1089,54,1292,130,467,1110,145,142,911,1922,10.85802469,2.376873662,0.42056933,563.5852193
76,169,25,116,475,1043,53,1227,117,478,1049,145,168,909,1786,10.52469136,2.194560669,0.455417066,517.9964896
65,161,37,125,457,966,29,1224,126,460,972,149,145,893,1826,10.39506173,2.113043478,0.473084886,524.9256807
86,171,40,148,630,900,52,1365,148,630,900,140,159,1006,2060,12.31481481,1.428571429,0.7,680.8836797
70,184,28,138,635,989,72,1302,138,635,989,116,173,952,1956,11.95679012,1.557480315,0.64206269,634.5315551
64,193,31,88,586,974,69,1265,90,597,992,144,173,930,1761,11.49382716,1.661641541,0.60164271,543.3655096
57,195,29,110,503,791,91,1397,110,503,791,161,164,1063,1980,11.72839506,1.572564612,0.635903919,622.6504831
85,200,39,100,514,719,114,1520,101,520,728,165,166,1162,2079,12.59259259,1.4,0.71488178,683.4881628
79,208,17,134,613,863,102,1431,134,613,863,191,173,1072,2075,12.61728395,1.407830343,0.710312862,696.3040279
76,213,26,80,568,809,87,1390,80,568,809,156,142,1071,1895,12.08641975,1.424295775,0.70210136,612.9583257
94,265,39,135,596,904,154,1497,135,596,904,117,156,1058,2245,12.91975309,1.516778523,0.659292035,762.9154813
